P60 FFSOL PMER T2M VV850 HautSoleil HOUR rayth FLSOLAIRE_D PRECIP CAPE_INS HU950 CouvTot
1399.00886300329 3.543 102680 274.53 0.826692581176758 25.8390114434663 11 157.927430004734 1351000 8.13151629364128e-20 20.9100532531738 60.9654960632324 A
1592.34894910104 4.3833 101570 295.06 -0.289310038089752 26.1664394138201 17 138.666900189215 1537000 8.13151629364128e-20 27.8900833129883 32.473217010498 A
742.425930615346 2.6776 103720 279.41 0.303990006446838 31.7164358337421 12 231.598215730703 1332000 8.13151629364128e-20 16 95.447998046875 B
1942.68118511015 6.8226 102660 274.49 0.758019983768463 27.586812030062 12 181.691839615795 1534000 8.13151629364128e-20 26 51.673999786377 A
37.1212965307673 3.53358197212219 101766.6640625 276.673187255859 0.775002419948578 -0.938534207567564 7 1.43046867622001 188622.510199711 0.000297619046617111 14.1002769470215 88.40869140625 A
2133.70119017473 2.2936 101220 292.51 -0.416680008172989 53.9821869856131 12 536.427117024051 2647000 8.13151629364128e-20 386 63.7929992675781 B
276.089642947582 3.47175908088684 102175.3984375 287.506744384766 0.0570749118924141 22.980925055965 7 173.573119659865 76755.3891260125 0.0704824452519229 75.8231430053711 94.317626953125 B
313.210939478349 1.6774 101570 296.38 -0.756340026855469 15.9864754716487 18 45.0969308951579 75000 0.6 1462 53.7430000305176 B
53.361863762978 5.307 101120 275.23 0.384004652500153 8.59409675428268 8 1.6898045061295 29700 0.0019531 8.13151629364128e-20 63.8527565002442 B
1539.76044568245 1.7213 100780 302.67 -0.701341509819031 25.6193048790394 17 169.545958762535 1627000 8.13151629364128e-20 85.2152252197265 22.4269695281982 A
771.813623702203 0.6826 102790 288.59 -0.0634388625621796 28.1563951447956 8 198.977550364903 1231000 8.13151629364128e-20 1.07806277275085 55.0074729919434 A
6.28859224127133e-17 0.54884 101940 277.41 0.0784473642706871 -18.5641054705216 19 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 50.153636932373 B
1751.66118004558 1.4624 101510 295.43 -0.340306103229523 54.7168803069365 10 603.714471102829 2820000 8.13151629364128e-20 58.951343536377 48.5663642883301 A
1.54672068878197 3.69490003585815 100730 284.109985351562 -0.725719034671783 -6.26735420738312 17 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 47.5696640014649 70.5482940673828 A
1263.67080273487 3.28970003128052 101360 291.179992675781 -0.294970005750656 68.8543004596513 12 712.634901703693 3904220.35130676 0.564102399723476 826 77.9309997558594 B
0.773360344390985 3.12 102030 277.81 0.197918474674225 -6.19917772164045 17 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 29.9633693695068 85.1167221069336 A
34.0278551532033 4.3604 102590 275.7 0.138791248202324 9.56938605127981 7 2.40904061753186 122000 8.13151629364128e-20 0.837590456008911 75.3621368408203 A
727.732084071917 1.13269996643066 101810 301.380004882812 -0.226840004324913 14.3338221648279 18 43.5495799697023 1014680.63120287 8.13151629364128e-20 592 56.7410011291504 A
1115.95897695619 1.7031 102120 282.19 -0.12971393764019 24.43904069376 11 144.671248162037 1193000 8.13151629364128e-20 8.13151629364128e-20 57.4714736938476 B
179.419599898709 2.90409994125366 101500 281.420013427734 0.4375 29.6842971383681 12 291.953277377093 1056852.10380404 0.0106887704832222 19 88.5510025024414 B
1828.22385414029 3.6104 101270 296.58 -0.216045871376991 32.046577414347 16 285.6426363355 1905000 8.13151629364128e-20 34.9723663330078 44.7961349487305 A
